Name,City,CuisineStyle,Ranking,Rating,NumberofReviews
Erato Restaurant Plaka,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",258,4,210
Odori Vermuteria Di Atene,Athens,"['Italian', 'Bar', 'Pizza', 'European', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",259,4,88
Froots Juice Bar,Athens,"['Healthy', 'Cafe', 'Soups', 'Vegetarian Friendly', 'Vegan Options']",260,4.5,51
Mezedopolis,Athens,"['International', 'Barbecue', 'Greek', 'Contemporary', 'Diner']",261,5,20
Estrella Athens,Athens,"['American', 'Cafe', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",262,4,200
Barbadimos,Athens,"['Greek', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",263,4.5,36
Kiveli,Athens,"['Greek', 'Mediterranean', 'European']",264,4.5,49
Vegan Nation,Athens,"['Italian', 'Japanese', 'Mediterranean', 'Asian', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",265,5,24
Grill House Vassilis,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",266,4.5,70
Athenian Callirhoe Hotel Roof Garden,Athens,"['Mediterranean', 'Greek']",267,4,128
Hermion,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",268,3.5,419
Athens Status Acropolis Restaurant,Athens,"['Mediterranean', 'European', 'Greek', 'Vegan Options', 'Vegetarian Friendly']",269,4.5,229
Prigkipas,Athens,"['Greek', 'Fast Food', 'Barbecue', 'Grill', 'Steakhouse']",270,5,26
Taverna Ta Varelia,Athens,"['Mediterranean', 'Greek']",271,4,228
To Omorfo,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",272,4.5,123
Akordeon,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",273,4.5,110
Papadakis,Athens,"['Seafood', 'Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",274,4,209
Regal,Athens,"['Bar', 'Cafe', 'American', 'Mediterranean']",275,4,139
Psi..Art,Athens,"['Seafood', 'Mediterranean', 'European', 'Greek']",276,5,35
Nikkei,Athens,"['Japanese', 'Peruvian', 'Gluten Free Options', 'Vegetarian Friendly']",277,4.5,89
My Plate,Athens,"['Fast Food', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",278,4.5,132
Club Neon Restaurant,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",279,4,108
Premiere Restaurant & Lounge Bar,Athens,"['Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",280,4.5,157
Stoa Ouzeri,Athens,"['Seafood', 'Mediterranean', 'Grill', 'Healthy', 'Barbecue', 'Vegetarian Friendly']",281,4.5,32
Radiourgies,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",282,4.5,40
Rosebud,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",283,4.5,208
Souvlaki Bar,Athens,"['Fast Food', 'Mediterranean', 'Barbecue', 'Greek']",284,4,242
Opos palia,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",285,4.5,47
Just Pizza,Athens,"['Italian', 'Pizza', 'Fast Food', 'Vegetarian Friendly']",286,5,56
Diavlos,Athens,"['Mediterranean', 'Greek']",287,4.5,102
Masters Bar,Athens,"['Italian', 'Greek', 'Mediterranean']",288,5,19
Metropolis Roof Garden,Athens,"['Mediterranean', 'European', 'Vegan Options']",289,4.5,52
Butcher Shop,Athens,"['Steakhouse', 'Seafood', 'Mediterranean', 'Greek']",290,4,294
Mavros Gatos,Athens,"['Mediterranean', 'Greek', 'Spanish', 'Vegetarian Friendly']",291,4.5,46
Dioskouri Cafe-Tavern,Athens,"['Mediterranean', 'Greek']",292,4,238
Noodle Bar Syntagma,Athens,"['Chinese', 'Japanese', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options']",293,3.5,282
Masina,Athens,"['Mediterranean', 'Greek']",294,4.5,73
Karyatis,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",295,4,217
The Station Grill - Souvlaki - Coffee,Athens,"['Greek', 'Grill', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",296,4.5,129
Telemachos,Athens,"['Barbecue', 'Greek', 'Wine Bar', 'Gluten Free Options']",297,4,138
Winepoint,Athens,"['Greek', 'Wine Bar']",298,4,117
To Paradosiako,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",299,4.5,156
To Steki Tou Ilia,Athens,"['Mediterranean', 'Barbecue', 'Greek']",300,4,191
Spiros & Vasilis,Athens,"['French', 'European']",301,4.5,75
Senso Cafe,Athens,"['Italian', 'American', 'Greek', 'Cafe', 'European', 'Vegetarian Friendly']",302,4.5,49
O'Brettos Bar and Restaurant,Athens,"['Greek', 'Wine Bar']",303,4.5,80
Not Just Falafel,Athens,"['Middle Eastern', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",304,4.5,94
Philos Athens,Athens,"['Cafe', 'International', 'Mediterranean', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",305,4.5,53
Chez Violette,Athens,['French'],306,4.5,64
Ouzeri Lesvos,Athens,"['Seafood', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",307,4.5,114
Vyzantino Taverna,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",308,4,241
Souvlaki Leivadia,Athens,"['Fast Food', 'Mediterranean', 'Barbecue', 'Greek']",309,4,91
Grill House Restaurant Ambrosia,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",310,4,276
St'Astra,Athens,"['Mediterranean', 'Asian', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",311,4.5,117
Alexandra Restaurant,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",312,4.5,222
Mparmpounaki dia xeiros Papaioannou,Athens,"['Greek', 'Seafood', 'Mediterranean']",313,4.5,66
Flower,Athens,"['Italian', 'Mediterranean', 'European', 'Vegan Options', 'Vegetarian Friendly']",314,4.5,58
Stinking Bishop,Athens,"['Mediterranean', 'European', 'Wine Bar', 'International', 'Vegetarian Friendly']",315,4,148
Ciccus,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",316,4,216
Kalyvas,Athens,"['Greek', 'Mediterranean', 'Barbecue']",317,4.5,45
Grexico Mexican Street Food,Athens,"['Mexican', 'Fast Food', 'Street Food', 'Central American', 'Latin', 'Vegetarian Friendly', 'Vegan Options']",318,4.5,74
Divino Wine Case,Athens,"['Wine Bar', 'Vegetarian Friendly', 'Vegan Options']",319,5,62
Marmita Sti Hovoli,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",320,4.5,71
Metropolis Sandwich,Athens,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",321,4.5,40
Guarantee,Athens,"['Fast Food', 'Mediterranean', 'Greek']",322,5,35
Taverna Elia,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",323,4,136
Izakaya,Athens,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",324,4.5,42
Erotokritos Souvlaki,Athens,"['Mediterranean', 'Greek', 'Grill']",325,4.5,53
Warehouse,Athens,"['Bar', 'European', 'Wine Bar', 'Greek', 'Fusion']",326,4.5,75
Tirbouson,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",327,4.5,73
Zahari & Alati,Athens,"['Healthy', 'Street Food', 'Cafe', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",328,5,43
Mikro Politiko,Athens,"['Fast Food', 'Mediterranean', 'Greek', 'Vegan Options']",329,4.5,33
Tavern Metaxourgeio,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",330,4.5,69
To Drami,Athens,"['Greek', 'Mediterranean']",331,4,82
Dexameni,Athens,"['Mediterranean', 'Greek', 'Spanish', 'Vegetarian Friendly']",332,4.5,72
Olympiou Amaltheia,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",333,4.5,67
Ta Bakaliarakia tou Damigou,Athens,"['Mediterranean', 'Greek']",334,4,294
MeatMeatMeat the Grill,Athens,"['Steakhouse', 'Barbecue', 'Greek', 'Mediterranean']",335,4.5,99
Orizontes,Athens,"['Mediterranean', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",336,3.5,725
Anthemion,Athens,"['Mediterranean', 'Greek']",337,4.5,27
Athina Bistrot,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",338,4,184
Bar.B.Q,Athens,"['Barbecue', 'Greek']",339,4,144
La Esquina,Athens,"['Bar', 'American', 'Pub', 'Vegetarian Friendly']",340,4,57
Malvazia,Athens,"['Mediterranean', 'European', 'Greek', 'International', 'Vegetarian Friendly']",341,4.5,71
Azzurro Cafe,Athens,"['Cafe', 'Bar', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",342,4,72
Monsieur Cannibale,Athens,"['Bar', 'Cafe', 'Pub', 'Vegetarian Friendly']",343,4.5,31
Kapnikarea,Athens,"['Greek', 'Mediterranean']",344,4.5,46
Bartesera,Athens,['Mediterranean'],345,4.5,40
The Pitta Co,Athens,"['Greek', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",346,4.5,35
Piggy - Popoulo,Athens,"['Greek', 'Mediterranean', 'Vegetarian Friendly']",347,4.5,39
Saloon Piano Bar Restaurant,Athens,"['Mediterranean', 'Greek', 'International', 'Vegetarian Friendly']",348,4.5,100
Pallas Athena Restaurant,Athens,"['International', 'Mediterranean', 'European', 'Greek', 'Vegetarian Friendly']",349,4.5,39
Kaltherimi,Athens,"['Mediterranean', 'Greek']",350,4.5,28
Pie Works,Athens,"['Cafe', 'Greek', 'Fast Food', 'Vegetarian Friendly']",351,4.5,29
Tuttitalia,Athens,"['Italian', 'Mediterranean', 'European', 'Pizza', 'Vegetarian Friendly']",352,4.5,90
Thymari,Athens,"['Mediterranean', 'Greek', 'Barbecue']",353,5,33
Kebap To Rodi,Athens,"['Greek', 'Armenian', 'Barbecue', 'Middle Eastern', 'Eastern European']",354,4.5,35
Blue Bamboo,Athens,"['Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options']",355,4,109
Winter Garden,Athens,"['European', 'Vegetarian Friendly']",356,4.5,39
Off White Cafe Bar,Athens,"['Cafe', 'Mediterranean', 'European', 'Bar', 'Greek', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options']",357,4.5,101
Ydroussa,Athens,['Greek'],358,4,67
Atrium Greek Bistro Restaurant,Athens,"['Mediterranean', 'Greek', 'European', 'Vegetarian Friendly']",359,4.5,41
Riza Riza,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",360,4.5,53
Erythros Grill,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",361,4.5,41
Mastra,Athens,"['Seafood', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",362,4.5,47
Liosporos,Athens,"['Cafe', 'Greek', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",363,4.5,63
Apollonia Lyra,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",364,4,224
Mpempa Cafe Bar Restaurant,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",365,5,19
chandelier plaka,Athens,"['Cafe', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",366,4.5,39
Cinco,Athens,"['Bar', 'Mediterranean', 'Spanish', 'Vegetarian Friendly']",367,4,125
Kalamaki Mou,Athens,"['Fast Food', 'Mediterranean', 'Greek']",368,4.5,52
The Dalliance house,Athens,"['Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options']",369,4,77
Tranzistor Cafe,Athens,"['Bar', 'Cafe', 'Pub']",370,4,58
Ginger Grill,Athens,"['Indian', 'Asian', 'Grill', 'Vegetarian Friendly', 'Vegan Options']",371,4.5,21
Warehouse CO2,Athens,"['Delicatessen', 'Wine Bar', 'Mediterranean', 'Greek']",372,4.5,20
Los Loros,Athens,"['Latin', 'Venezuelan', 'Colombian', 'Caribbean', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options']",373,4,68
Kosmikon,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",374,3.5,304
Piotita Paliakis,Athens,"['Fast Food', 'Mediterranean', 'Barbecue', 'Greek']",375,4.5,50
Sense Fine Dining Restaurant,Athens,"['Greek', 'Contemporary', 'Mediterranean', 'European', 'Seafood', 'Vegetarian Friendly']",376,4.5,32
Kokkinos Krίnos,Athens,"['Steakhouse', 'Greek', 'Mediterranean', 'Vegetarian Friendly']",377,4.5,43
At Jordani,Athens,"['Greek', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",378,4.5,54
Ventiri Roast House,Athens,"['Mediterranean', 'Grill', 'Barbecue', 'Greek']",379,4,47
Fish Cafe,Athens,"['Seafood', 'Bar', 'Pub', 'Healthy']",380,4,193
Achileas,Athens,"['Steakhouse', 'Greek']",381,4.5,35
Quick Pitta,Athens,"['Fast Food', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",382,3.5,562
42 Bar,Athens,['International'],383,4.5,86
Attic Moon,Athens,"['Chinese', 'Asian', 'Vegetarian Friendly']",384,4,83
I Palia Athena,Athens,"['Mediterranean', 'Greek']",385,4.5,115
Epta 7 Restaurant Bar,Athens,"['Mediterranean', 'Greek']",386,4.5,34
Epi To Laikoteron,Athens,"['Mediterranean', 'Greek']",387,4.5,81
1One,Athens,['Italian'],388,4.5,20
Bandiera,Athens,['Greek'],389,5,21
Saligaros,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",390,5,78
Fouar Restaurant & Bar,Athens,"['Bar', 'Thai', 'Asian']",391,4,99
Bairaktaris Taverna,Athens,['Greek'],392,3.5,1301
Karavitis Tavern,Athens,"['Mediterranean', 'Greek']",393,4,133
Piroliki,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",394,4.5,61
Street Souvlaki Athens Center,Athens,"['Fast Food', 'Mediterranean', 'Greek', 'Barbecue']",395,4.5,27
IL Postino,Athens,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",396,4,130
Pasaji,Athens,"['Mediterranean', 'Sushi', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",397,3.5,357
Restaurant - Tavern Ellinikon,Athens,"['Seafood', 'Mediterranean', 'Greek']",398,4.5,57
Malconi's,Athens,"['Italian', 'Pizza', 'Mediterranean', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options']",399,3.5,270
Sta Kala Kathoumena - Mageirevoume sto Gazi,Athens,"['Mediterranean', 'Greek']",400,5,15
Cafe-Bar 67,Athens,"['Brew Pub', 'Cafe', 'Pub', 'Gastropub', 'Bar', 'European', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",401,5,33
Berlin by 5 Drunk Men,Athens,"['Bar', 'Pub', 'Central European', 'Brew Pub', 'European']",402,4.5,38
Svejk,Athens,"['European', 'Czech', 'Central European', 'Eastern European']",403,4.5,46
The Great,Athens,"['European', 'Greek', 'Mediterranean', 'Italian', 'Cafe', 'Vegetarian Friendly', 'Vegan Options']",404,4,63
Mikri Venetia,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",405,4,168
BALTHAZAR,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",406,4,190
Pita Pan,Athens,"['Fast Food', 'Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",407,4,114
Oinopoleion,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",408,4.5,26
Nona Mezes Poto Glyko,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",409,4,50
Kapa Okto Point,Athens,"['Mediterranean', 'Greek', 'International', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",410,4.5,66
Olympos Naousa,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",411,4.5,40
Xrysa Xrysa Restaurant,Athens,"['Mediterranean', 'Greek']",412,4,54
Fabrica tou Efrosinou,Athens,"['Greek', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",413,4,116
Akadimias Brizolakia,Athens,"['Mediterranean', 'Barbecue', 'Greek', 'Grill']",414,4.5,78
Theikon grill house,Athens,"['Mediterranean', 'Barbecue', 'Greek', 'Fast Food']",415,4.5,67
O&B Athens All Day Bar Restaurant,Athens,"['Mediterranean', 'European', 'Greek']",416,4.5,110
To Faliraki,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",417,4.5,43
Black Duck Multiplarte,Athens,"['Wine Bar', 'Bar', 'Mediterranean', 'European', 'Vegetarian Friendly']",418,4,87
Smile Greek Restaurant & Gyros House,Athens,"['Greek', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",419,4,95
Taverna Platanos,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",420,3.5,490
Psyrrikoko,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",421,4.5,122
Epireia,Athens,"['Italian', 'French', 'International', 'Greek']",422,5,17
San Francisco Sandwich Shop,Athens,['Vegetarian Friendly'],423,5,32
Daphne's,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",424,3.5,580
Drunk Sinatra,Athens,['Wine Bar'],425,4,126
Piatsa Syntagma,Athens,"['Mediterranean', 'European', 'Greek', 'Vegetarian Friendly']",426,4,84
Red Elephant,Athens,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",427,4,149
Τaverna Spyros - Antonis,Athens,,428,4.5,26
Taverna Orea Penteli,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",429,4,117
Origin,Athens,"['Greek', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options']",430,4.5,37
La Pasteria - Kolonaki,Athens,"['Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly']",431,3.5,279
Ikura Sushi Bar,Athens,"['Japanese', 'Sushi', 'Asian', 'Korean', 'Soups', 'Vegetarian Friendly']",432,4.5,49
To Thio Tragi,Athens,"['European', 'Greek', 'Mediterranean']",433,4,103
FOOD Str,Athens,"['American', 'British', 'Greek', 'Fast Food', 'Vegetarian Friendly']",434,4.5,49
Ilissia Cafe Bistrot,Athens,"['Cafe', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",435,4.5,63
Ionos,Athens,"['Cafe', 'Mediterranean', 'Greek', 'Bar', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options']",436,4,70
TGI Fridays,Athens,"['American', 'Bar', 'Central American', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",437,4,207
Margherita Pizza Artigianale,Athens,"['Pizza', 'Italian', 'Mediterranean', 'European']",438,4.5,31
Kentrikon Restaurant,Athens,"['Mediterranean', 'Greek', 'European', 'Vegetarian Friendly']",439,4,42
TGI Fridays,Athens,"['American', 'Bar', 'Central American', 'Vegetarian Friendly']",440,4,197
Good Wolf,Athens,"['Greek', 'Mediterranean', 'Vegetarian Friendly']",441,4.5,39
Lola Bar,Athens,['Greek'],442,4.5,30
Εxou,Athens,"['Seafood', 'Mediterranean', 'Greek']",443,5,12
Taverna Plaka,Athens,"['Greek', 'Vegetarian Friendly']",444,3.5,370
Andaman,Athens,"['Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options']",445,4,129
Glykis,Athens,"['Greek', 'Vegetarian Friendly']",446,4,97
Kastri Bistro,Athens,"['Mediterranean', 'European']",447,4.5,36
To Kompremi,Athens,"['Greek', 'Grill', 'Contemporary', 'Healthy', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options']",448,5,12
Big Mouth,Athens,,449,5,18
Para Siempre,Athens,"['Mediterranean', 'European', 'Spanish', 'Wine Bar', 'Vegetarian Friendly']",450,4,62
Cafe Plaka,Athens,"['Cafe', 'Mediterranean', 'Greek']",451,4,77
Centrale,Athens,"['Bar', 'Cafe', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",452,4,143
To Triantafyllo tis Nostimias,Athens,"['Seafood', 'Mediterranean', 'Greek']",453,4.5,35
Mr. Dim,Athens,"['Chinese', 'Asian', 'Sushi', 'Vegetarian Friendly']",454,4.5,28
Seven Jokers,Athens,['Pub'],455,4.5,42
O Mexicanos,Athens,"['Mexican', 'Latin', 'Central American', 'South American']",456,4,94
La Bella Napoli,Athens,"['Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options']",457,5,86
Elaia Restaurant,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",458,4,151
Aschimopapo,Athens,"['Mediterranean', 'Greek']",459,4.5,23
Syntrimmi,Athens,"['Bar', 'Cafe', 'Greek', 'Pub', 'Wine Bar']",460,5,12
Balkan Restaurant,Athens,['Eastern European'],461,4,42
To Prodorpion,Athens,"['Steakhouse', 'Mediterranean', 'Barbecue', 'Greek']",462,4.5,28
Barreldier,Athens,"['Mediterranean', 'Greek', 'Bar', 'Pub', 'Cafe']",463,5,23
Chef and the Dog,Athens,"['Italian', 'Fast Food', 'Mediterranean', 'Pub', 'Diner', 'Gastropub']",464,4.5,17
Arolithos,Athens,"['Mediterranean', 'Greek']",465,4.5,24
To Navagio ton Aggelon,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",466,4.5,21
Lefteris o Politis,Athens,"['Fast Food', 'Greek']",467,4.5,30
BeeRaki,Athens,"['Mediterranean', 'Greek']",468,4.5,34
Aegli Zappiou,Athens,"['Mediterranean', 'European', 'Greek', 'Healthy', 'Vegetarian Friendly', 'Vegan Options']",469,3.5,182
Masina,Athens,['Steakhouse'],470,4.5,30
Musique Cafe And More,Athens,"['Bar', 'Mediterranean', 'Greek', 'Cafe', 'European', 'Delicatessen', 'Pub', 'Vegetarian Friendly', 'Vegan Options']",471,4,52
Ioannis Restaurant,Athens,"['Mediterranean', 'European', 'International', 'Greek']",472,4,76
Taverna Mouries,Athens,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",473,4.5,32
Poco Poco,Athens,"['American', 'Pizza', 'Cafe', 'Greek']",474,4.5,13
Paula Restaurant,Athens,"['European', 'Asian', 'Greek', 'Mediterranean']",475,4,37
La Grande Piatsa,Athens,"['Mediterranean', 'Greek', 'Bar', 'European', 'Pub', 'Vegetarian Friendly']",476,4.5,34
La Suite Lounge,Athens,['Mediterranean'],477,4,101
Potato King,Athens,"['Barbecue', 'Greek']",478,4.5,29
Hitchcocktales,Athens,"['Greek', 'Bar', 'International']",479,4.5,54
Rooster,Athens,"['Bar', 'Cafe']",480,4,106
Il Tinello,Athens,"['Italian', 'Mediterranean']",481,4,49
Lime Bistro,Athens,"['Cafe', 'Fusion', 'Healthy', 'European', 'Vegetarian Friendly', 'Vegan Options']",482,4,41
Tamarind Thai Kitchen,Athens,"['Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options']",483,4,102
"Aglio, Olio & Peperoncino",Athens,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",484,4,87
Fish Point,Athens,"['Seafood', 'Mediterranean', 'Sushi', 'Greek']",485,4.5,48
Savvas Shish Kebab,Athens,"['European', 'Fast Food', 'Greek']",486,3.5,185
Dosirak,Athens,"['Japanese', 'Sushi', 'Asian', 'Korean', 'Vegetarian Friendly', 'Vegan Options']",487,4,169
